Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50
39824.30158,0.03753606908,0.1714209625,0.1771550239,1.476089189,-0.8086672886,1.652618796,-0.9622560633,0.09724951725,-0.7810538233,0.6507889416,-0.3552045517,0.1465047817,-0.6083033027,0.1833014406,0.5623514622,-0.7312032857,1.632147606,0.009256297565,-0.5666225956,-1.718826662,-0.599078431,1.025220214,0.3205293421,-0.04163271737,1.224990723,0.2250705973,-0.3167059683,0.3122056836,0.7957597959,1.444548907,1.141889277,0.1453433241,-0.2675152676,-2.044047522,0.1820078173,-1.20984023,0.4452736271,-1.408211159,-0.6125597062,0.01387569951,0.5855449143,0.4041413567,0.4584018092,2.786456371,-0.7899365986,-0.6396187806,-0.2598960637,0.3902141483,2.0648551,0.8958861971
-452.2929041,-0.3055990059,0.7781127406,0.6614332554,-0.03548032497,1.945978612,-0.4921600841,0.5453178241,0.7650066001,-0.645437171,0.1533664584,0.5156939601,0.8339641121,-0.8712907731,2.086995622,-2.289248533,0.5502630046,-0.8179319315,-0.5275345941,1.605993267,-0.3898320772,-0.845992253,1.710359789,-1.35360701,1.027389682,0.06087841248,-0.8859230894,-0.9828184516,0.3949325216,0.7528968377,0.03622318441,-0.3262873888,0.3897392679,-1.637830786,2.339790777,0.8191193083,0.3056975958,0.4750567967,-0.7690709966,0.6293286998,0.272646628,-0.2538076155,-1.026693436,1.227417587,2.001246186,-0.2103370612,1.301957686,-1.647048333,0.8584243041,0.03981998697,-0.9576787625
102843.333,-0.7061699875,2.213597055,-0.9026570393,1.251126454,1.277757292,-0.9877578129,0.1555468932,-0.1689279993,0.8075597372,-2.232783585,0.08344265297,-0.004041167768,0.2495853532,-0.9602207458,0.8862967488,-0.6514566569,0.8898259612,1.366977167,-0.232889666,-0.09033670792,1.029134088,2.06823471,0.6255270377,1.353126538,2.72964764,1.599733992,-0.4988483817,-0.1074422306,-1.015789792,-0.1612985702,2.24221224,0.7254967606,0.1117290772,0.7420562141,0.8310922463,-0.8877181754,-0.7175993394,-0.08022747857,0.6062974114,1.324001165,-2.4179155,0.9647988255,1.000390406,-1.330606873,0.6570780025,-0.161500985,0.180600385,-1.863549447,1.07750118,2.59442557
-10577.32761,-0.4696748791,2.506815735,0.1028922019,-0.1576265318,2.188712382,0.3143647823,-1.140567359,-2.252513855,0.6626579771,-0.1071630281,0.4053648921,-0.4451838444,0.3427770377,-2.533062248,-3.019601836,0.870568177,0.9758835149,-1.618794395,1.142945423,-0.5342466526,0.8355403107,-0.7963925137,-1.02644314,-0.4238642874,-0.4072481574,-1.275522954,-0.02202000054,0.3469000459,0.5302439218,0.4245620476,0.4212277174,0.719255055,-1.536338824,-0.1714129618,-1.915202674,1.892674823,-0.8816350148,-1.074647312,-1.332777958,0.959306508,-0.6615392216,1.034232256,-0.02278613346,-0.3215234531,0.5497693496,-1.037159009,0.751946395,0.4559064799,-0.9958141998,0.1807337546
23804.24175,0.2854233998,1.659446529,0.212695855,-0.799989702,0.7316994543,-0.195975016,-1.212405162,1.500428507,-0.2283197482,0.6846613949,-0.08766323014,0.7875128597,0.7533464531,0.3059440448,-0.0273751187,-0.5451660574,0.3471032008,-0.1210936537,-0.03389402397,0.09032769408,0.9681817786,0.3129154685,1.263668479,2.529265509,1.33989788,1.346615873,-0.00393576999,-0.836613063,-2.115220398,-1.051941325,-0.5535670786,-0.684229172,-0.5433151834,-1.345888784,-1.134037861,-0.6644396774,1.382079227,0.2231788446,0.6718683672,-1.736735066,0.06686758382,1.072890288,-0.7241234501,-0.2451550114,0.45971979,-1.179686478,-0.7251064153,0.167111309,-2.350123779,0.5445791121
36145.25473,-1.606876021,-1.152213978,-0.4855079422,-1.009105934,4.038897019,0.05534825362,0.2946156458,-0.8218691641,0.1021468221,1.297268562,-0.6307218064,1.532286267,-1.099200663,-0.7006077022,-0.243961696,0.9612326048,-0.3325045014,1.082573243,-1.138681413,2.245999655,0.06499792078,2.736406545,0.4486161896,0.610673354,-0.5242772317,-2.425200992,-0.3209883062,1.155657765,-0.02347021012,-0.6047028834,-0.266827117,0.6753851341,-0.7357555304,1.285429079,-0.4184860271,0.03024012804,-1.137210895,0.1272563567,0.7404896335,0.2393004312,-0.219349958,0.196023049,0.9110896011,0.8820523152,1.341501645,0.06762715274,-0.5758758307,1.951179354,-0.941741451,1.266272434
8760.955449,-0.3093453026,-0.01683852258,-0.3976740432,-1.348818322,-0.9619461989,-0.2801942906,0.08443840605,0.1417805933,1.026176338,-1.672537127,0.4789414638,0.04384694518,0.9704451747,0.4930527811,-0.559665687,-1.314054779,2.610769898,-1.233272719,-1.407617739,0.4485031971,-0.2158994456,-0.5587816833,0.4561802223,2.250486907,-0.553705183,0.9146905989,-1.847627248,-0.1036161057,-0.7946482646,1.312522977,0.04655300752,0.07742962058,0.2418606369,0.623564026,2.364899496,-1.123832139,-1.724281356,-0.5609759097,-0.6505352737,-1.079280957,0.7363284375,0.4002103124,1.757546606,-0.9463494354,-0.7734001674,1.487485518,1.756063279,-0.1425773577,-0.05225300964,-0.4534165347
30507.35968,0.3215163035,-2.138029338,-1.92536544,-0.2670770697,0.1506698944,-0.5973758378,0.3279224342,-0.86477801,1.434616715,0.5823113273,-2.003875373,-0.01735787324,-1.800148498,0.7995617683,-1.018301682,-0.883446379,-1.422784876,1.121581981,-1.004243025,2.064857345,0.5145983658,0.5886192405,-1.902901339,0.5246590595,-0.9937439271,-0.3704507615,0.1577241319,0.3521097245,-0.06956363804,0.02459167584,2.057041512,0.8979979015,0.5980990464,-0.9736621984,1.384740583,-0.9940647536,0.1110957376,-0.58027489,-0.5347029947,0.09713056429,-1.883883879,1.920107542,0.06357060593,-0.009247603649,-0.9516361509,1.178566393,-0.3951552833,-1.808667247,0.8048222111,-0.1096729457
-18757.37504,0.6861619239,-1.028778456,-0.4895630077,0.5048984689,-0.9335933096,-0.9111543572,1.154113999,-1.170610231,-0.8705644894,0.6715767458,2.381102313,-0.1343878487,-0.9012436788,1.435965193,0.3478366574,0.8029244763,0.5017272458,0.2676468596,1.572127063,-0.1787027606,-1.54974452,-1.245490384,0.4965566347,0.6630250087,1.012970175,-1.243930872,1.190241807,-0.04493989832,-2.347428509,-0.6468595631,0.2538969375,1.523744743,-1.239937677,-1.665934703,1.811093691,-0.1414176829,0.5838514516,0.01305128479,-0.6859574146,-0.8503455539,-1.452561415,-1.068657486,0.5184118254,-0.5789668357,-0.1554482423,0.3044487838,-0.4671689419,0.9273226993,-0.3122962876,-0.7468810486
-33065.25281,-0.09301333632,0.194646088,-0.3001616052,0.8618643227,-1.591478341,0.1983637266,2.493997429,1.193556988,0.6090577359,0.02405569801,0.1372203492,0.4044254538,-0.5522823744,0.3195938911,-0.03577784904,-1.534876306,1.140279253,-0.02104611906,-0.04871610699,-0.4479219383,0.1965802687,-2.163002226,0.02474329637,0.4790550734,-0.4563502948,0.8366974107,0.8008746705,0.3402462288,-1.470060803,-0.2993332377,-1.845225375,0.2908167661,-0.6419689677,-0.9918709166,-1.825988801,-0.09985447639,-0.02524814652,-0.4055138955,-0.3282498415,-0.3204330921,0.9740137725,0.7846550537,0.4646495067,0.003232079208,0.3104627291,0.03218762667,0.3566885561,1.572166803,-2.834371543,0.5585414472
25460.32437,0.3216882029,-0.8871400027,0.2447351596,-0.3451266583,-0.5256403158,-0.9159443683,1.742149508,-0.126063597,-0.1281780209,-0.1462139457,1.008310036,0.9292860216,0.6438579742,0.4963990809,0.6118927507,0.5977536065,0.6438197217,0.4817067062,-0.3215801923,0.4570882468,-0.5740522863,-0.3391948854,-1.146670569,0.7990829565,0.3135016216,-0.1283276517,-0.2322014607,-0.8195841446,2.112664661,0.6870004514,0.5936785523,0.1802154118,-0.4314703515,-0.3090688465,-2.714336275,1.418607343,-0.58173725,-0.8122217698,-1.76177323,0.7508409416,0.4361748201,0.7674053846,-0.9903092588,0.06540601329,1.145981452,-1.467578138,-1.029042692,0.2404511252,-0.3211638603,1.287439488
-11758.18355,0.9275525367,0.8810464677,0.8883352185,0.9313822239,-0.008379512859,-0.8655084212,-1.61304755,-0.7418028824,-0.9254930507,-1.674441793,-0.4910366447,-0.3811593657,-0.009581525652,0.2549380272,1.358509054,-0.01712884782,0.8743282927,-0.4110194809,-0.3414833392,0.583599845,1.366472938,0.8429338954,-0.7603596031,-0.01038134764,-0.4524183742,0.5669374566,-0.1496537148,1.757148416,-2.256416497,-0.3968741217,-2.021094238,-0.03212795109,-0.9170234872,0.4650038017,-0.1247544634,0.2853058044,1.327613026,-0.6550343476,-0.7371305346,-0.507788082,-1.282822374,0.480401821,-0.1346659943,0.8275339711,0.5242147267,-0.8597482354,2.143348642,1.83749107,0.08703143047,0.7368918648
-26874.16047,-1.551959844,-1.468911819,-0.6722351667,-0.1547252139,0.6294271845,-0.2228188122,0.03513808628,-2.140282672,0.9559193461,0.4961729897,0.9966270652,0.2806894992,0.9802656143,-0.8562215039,1.010271387,-0.3955194609,0.2419080725,-0.3513494882,-0.6527913682,0.1559952932,-0.6808427666,-0.8405510438,0.2022003997,0.04788820172,-0.1575863274,-0.03542806391,0.9595265115,-0.3882724491,-0.6169570143,-0.2734896309,-0.07036967752,0.7339180921,0.1079274016,0.07862505903,-1.62533793,-1.26115577,0.3418713378,-0.3001480222,-2.117931658,-0.8149000483,0.7284006454,-0.4178864184,-1.120134039,-0.7787188235,-0.4104456238,0.1153408899,1.409158764,-0.4623624943,0.8857186299,0.4087810099
-34141.38039,-1.04370296,-1.662694793,3.272067624,1.585689578,2.699789887,1.243666591,-0.7348236889,-0.2280730689,1.510779109,0.1221876057,0.1587959224,-0.2763820745,-0.7134292739,0.9448847105,-0.1845237542,-1.814156441,-0.3606868326,-0.7518441999,0.1329338411,-1.160573009,-0.05493534072,-0.3679225926,1.382991621,-0.3977185252,0.4254126372,-0.07416690626,-2.112501037,-0.07234757299,-0.6405612675,-0.2149916384,1.178328429,-0.1049000636,-1.624360433,1.333266555,-1.972738813,-1.339439892,-0.1910700206,-2.316730866,1.088635513,0.03671948143,-0.04792831572,0.0155038436,-0.4579015583,0.3672484915,0.5529892787,-1.286452551,0.2082317758,0.5449341835,0.8160258412,-0.5091385206
-37051.69511,0.8506450421,1.084548161,-0.6857047044,0.1922064266,-0.2819253953,0.8716997535,0.3733528616,-0.01508048654,1.240620642,-0.01542900803,0.6517926528,0.3373898896,1.14155724,1.200681421,-0.07711612693,0.4948675357,-0.7582374363,1.453837804,-0.8846868534,0.7933302574,1.580528073,-1.299908673,-1.487559847,-0.5041343955,-0.9868065316,0.547723677,-1.230957822,0.18041458,0.0792105193,-2.41427681,0.44036207,-1.144990051,-0.2761879671,-0.4086215669,1.329157381,-0.08371300123,0.6031622415,0.02817241417,-0.2424873102,-0.7109914141,0.3772195625,0.5227517103,0.02055427741,1.54560597,-0.03299164935,-0.5183914455,-0.5229225708,-0.4609415263,0.6385199613,1.4185395
-25097.73353,0.1393259216,1.530498849,0.206528563,0.8532176804,-2.186168849,-0.778952002,-0.7159305746,0.8623796263,0.08933220353,1.719759666,0.5373481942,-0.8580627768,3.177793049,-1.780748909,0.310363054,-0.2088365776,-0.7245530055,-0.1042323146,-0.2066362454,-0.1377138306,1.553999801,0.8450036504,-1.944500962,-2.345821681,3.312468076,-1.830998102,1.338014033,0.8181587674,0.6647584917,-1.240340212,-0.508883812,0.8250078965,1.363543542,0.8036523343,0.7497573902,0.8215350134,0.04052069434,-0.04824744445,0.8658853282,-0.09692979468,0.2235678331,1.025634129,-2.042665032,-0.2531564679,1.278845905,0.6533322634,-1.136811177,-1.126521411,0.4003249446,-0.5946960166
-18521.35057,-1.268528415,-1.29234552,-0.7566636982,-0.7761980789,0.8868715181,1.178300292,-0.4545656491,-0.3669741302,-0.2149220586,-0.6611481815,-1.592266544,-0.1464451304,-0.6073278296,-1.162880066,0.008720262206,-1.001296582,0.3295077607,-1.396853728,0.6692956089,1.038976451,-1.160826906,1.433026179,0.81663507,-0.8285924356,-1.318418176,1.793348282,-1.469870335,-1.745890829,-0.03137019906,-0.6150345067,0.5093975335,-1.323834126,-1.51878834,-0.472611445,0.04495650693,0.1564860753,-0.04688022036,-1.031151977,1.785782,-0.6675212926,-0.3617982316,0.01800941228,-0.6156381981,-0.7376893896,1.332116334,-0.3788081914,0.2324860388,-1.49517389,-0.02101022899,-0.3381197918
-1117.679379,-0.168897036,-0.7188343257,0.3575048127,0.6982686389,-0.8778298698,1.845829568,-1.224168247,0.3880866351,-1.078765549,-0.6342804812,0.7742017665,0.439604666,-0.8252760298,0.2300905523,-0.6832784314,1.669131703,-0.09476801362,0.8084946719,-0.3702605643,1.757735452,0.8586398944,-1.429516787,-0.1218012813,-0.817716041,0.7782083062,0.4721604731,-1.689890716,-0.9405322945,0.4256331362,0.3575311283,0.5158785062,-0.9192349767,-2.006452867,0.9257735322,0.1810599135,-1.82631266,-0.4077099211,-0.01754944846,0.3360665946,-0.7006960336,-0.2116608585,-0.2630562151,-0.8764909912,-0.4707642976,0.3275895274,1.21526123,-0.1254994878,1.487831574,0.4360648586,1.691591385
34586.55106,-0.9941520675,2.358606119,-0.4623920554,-0.972494197,0.2118958815,-0.5576752593,-1.291515635,0.5614973192,-0.5369689748,1.177368835,-0.5827049317,-0.04126588644,0.8485080365,1.031295014,0.06107179473,0.5434422763,1.055991608,0.7407099865,0.7135778321,-0.1539744091,0.6220951273,0.9697662753,0.2740252193,0.5213058369,2.055214504,-0.6030293503,1.135393259,-2.281833297,0.158715611,-0.2285496674,-0.3212842813,1.227127077,1.986618725,-1.719696304,-0.4932615985,-1.084104879,1.465733596,-1.939330446,0.426502126,-1.268414671,1.964965846,0.741728797,0.568638998,-0.8360066973,-0.4214084874,0.1918876488,-1.522654322,-0.1290854564,0.8360358702,-0.8373109021
28774.29691,0.1309821062,-0.09302524542,0.2134243057,-0.1246623974,0.6355570706,0.3640937958,-0.4345556609,0.5736791798,0.004511141766,1.675956727,1.850919426,0.6132414728,-3.018558334,1.069005562,0.01584904324,-0.191552064,-0.407528402,0.2374247514,-0.2266344101,0.2078468574,0.628486329,-1.107804192,1.671089736,-2.093187477,1.485224857,1.296660416,2.046307692,-0.1437640133,-0.2295432541,0.8326194488,-0.001834620929,-1.133321202,-1.180732819,0.6886694068,-0.6190388793,1.580702346,-2.065167865,0.3665635996,0.0999499972,1.266489353,0.1247359997,-2.14746611,0.6233024757,0.3466038118,1.021883099,-0.843744883,-1.201432593,-1.359201334,-0.5123787063,1.147273694
31577.29041,-0.691662346,-0.702370326,0.8085014859,0.9009583674,0.4878881998,0.1057951472,-0.04009798612,2.975075985,-0.4717612505,-0.8272590619,-1.588641805,-0.3991737113,1.060632674,-0.5097591126,0.7552333792,1.016640015,1.07392876,2.06576696,-0.8171373669,0.4836397706,0.5587855191,0.4131090545,-0.1811557677,0.9829158619,-0.3622540181,0.4763789257,1.488220604,-1.737189996,0.3753515238,-0.8852256204,-1.001003827,-1.352085509,-1.944788517,0.939636953,-1.070335462,0.7065082805,0.8248506467,-3.107134133,1.513788744,-0.0248872283,1.292721799,1.879649039,-0.851256639,-0.4452145339,-1.255613313,0.9462833353,1.107473641,1.087656556,0.09419361364,-0.03425913367
-53480.9381,0.7499934522,0.446989958,-0.2069655153,-0.4260216749,-1.444183521,0.08956285719,-0.9106223216,1.046463828,1.164573056,0.5935468527,-1.554662821,-1.572950018,0.6470850348,-0.1760212562,-0.7163923702,1.045128615,-0.2503746742,-0.3584862485,-0.4737327206,-0.3973280052,-0.4961243456,-2.580275719,1.609213419,-0.6912102142,-0.3130295588,0.02056894463,0.5869447818,-0.9129266223,-0.9098676102,0.05074979849,-0.04668156426,-0.05896265982,2.554396182,-1.156832611,-1.326845691,-0.9813761908,-0.2769720672,1.750021367,0.6254070143,-0.2289404975,-0.1285003486,0.4510568236,0.6556969278,0.425618691,-1.196992363,-0.5799582484,-0.07781124245,0.6706321002,-0.5154277665,-0.3365118434
-9623.57401,-0.3901042071,-0.3983793007,1.636868024,1.579136485,-1.158566553,-0.5905162365,-0.02849953806,-1.764866215,-0.1628855751,0.8779881798,1.583778905,-0.2085017938,1.932371643,1.575089133,0.2729574063,1.087224433,-0.984023684,0.8005584372,0.2213000942,0.151593861,-1.068378163,-1.348870408,-0.1915339373,-0.06972883208,-0.2488253708,1.738267704,0.5694658737,1.24524133,-2.271619873,0.1681837181,0.355901697,0.09716458929,-1.810845258,-0.01384487297,-0.8584828411,0.7521102524,0.9219725051,0.2384127242,-0.01379796272,-0.07331279889,-0.06459255111,0.9205687175,1.000434042,-1.084659506,-0.593347322,-1.477631548,0.4028885026,-1.221519938,-1.308529343,-0.3624680122
-11876.16223,0.1731172896,0.1709613446,1.103816815,-1.562786393,1.916658721,-0.6403731561,-0.2392470881,0.8124149736,-0.4269776286,-0.9990282857,-0.0369191529,-0.5666187895,0.1825644839,0.03231802732,1.247771982,0.9498011022,-0.51129585,0.7087366951,-1.579837132,0.6906263843,-0.3275023887,-0.6752438912,-0.7231889363,1.547420179,0.3112743192,0.379335898,0.4716542954,-0.3780031154,-1.287165945,-1.067348798,1.367497412,0.7448047826,1.030010199,-0.08911367904,-1.270468154,0.5865256525,-0.9810169544,0.2154846095,1.085573754,0.3043697009,1.346859971,-0.5310455443,-0.6789758757,0.5711651565,-0.2832787172,-0.6394992274,-1.41358584,0.2098166076,0.4102965206,0.2612591207
27242.22642,-0.1907877083,-0.5429529665,-1.325932959,1.726972643,-0.3541964637,0.1879478383,0.3749789633,0.2030255884,-0.9666129395,1.660358152,-0.07314348485,-0.5755898832,-0.7221791603,1.485317416,0.1064772544,1.096160603,-0.584047266,1.203857493,-0.7121188032,0.2137495218,-0.7673083445,-0.7188693046,0.003715231049,1.643715425,0.204314728,-0.8896103953,0.5095930636,1.097200593,-0.7919352106,0.7411885461,1.070728426,-2.347849243,1.470467057,-1.126746213,0.5652178629,-0.6450023566,-1.537504554,-1.11193306,-0.7264213875,0.7625845302,1.14068371,0.04051208947,1.012635411,0.6414577457,0.4696837242,-1.360450244,0.866500642,-0.9834058237,-0.8292907375,0.1374499567
